run_name,Rules/anyvalid,Rules/c2,Rules/c3,full_name,step,step/epoch,model_class,dataset_size,heldout,Rules/c23,scale,c3_CI_L,c3_CI_H,c23_CI_L,c23_CI_H,c2_CI_L,c2_CI_H,valid_CI_L,valid_CI_H,expname,mem_samplefrac,mem_rowfrac,mem_panfrac,mem_attr0_rowfrac,mem_attr0_panfrac,mem_attr1_rowfrac,mem_attr1_panfrac,mem_attr2_rowfrac,mem_attr2_panfrac
BaseBlnrX3_new_stream0_16M_heldout0,0.6470865905284882,0.233837890625,0.25908203125,BaseBlnrX3_new_stream0_16M_heldout0_RAVEN10_abstract_20240921-2218/tensorboard_logs,999999,977500,EDM,0.16,True,0.492919921875,EDMx1,0.253076171875,0.265087890625,0.486083984375,0.499755859375,0.228076171875,0.2396484375,0.643310546875,0.6508626302083333,BaseBlnrX3_new_stream0_16M_heldout0_RAVEN10_abstract_20240921-2218,0.0,0.0,0.32783745659722224,0.003824869791666641,0.7355251736111111,0.00100911458333331,0.7418674045138889,0.0009602864583333102,0.7287055121527778
BigBlnrX3_new_stream0_16M_heldout0,0.7042154908180237,0.237646484375,0.4099609375,BigBlnrX3_new_stream0_16M_heldout0_RAVEN10_abstract_20240708-2308/tensorboard_logs,999999,977500,EDM,0.16,True,0.647607421875,EDMx3,0.40322265625,0.41669921875,0.641064453125,0.654150390625,0.2318359375,0.243505859375,0.7006022135416666,0.7078287760416667,BigBlnrX3_new_stream0_16M_heldout0_RAVEN10_abstract_20240708-2308,0.0,0.0,0.34274631076388884,0.007470703124999961,0.7429144965277777,0.0021972656249999696,0.7472764756944443,0.00152994791666663,0.7473036024305555
BigBlnrX3_new_stream0_16M_heldout0,0.6994466066360474,0.241748046875,0.408447265625,BigBlnrX3_new_stream0_16M_heldout0_RAVEN10_abstract_20240709-1249/tensorboard_logs,999999,977500,EDM,0.16,True,0.6501953125,EDMx3,0.401708984375,0.415185546875,0.64365234375,0.65673828125,0.235888671875,0.247607421875,0.6958170572916667,0.703076171875,BigBlnrX3_new_stream0_16M_heldout0_RAVEN10_abstract_20240709-1249,0.0,0.0,0.34393988715277785,0.00769856770833331,0.7453450520833333,0.00216471354166664,0.7499837239583333,0.0017578124999999701,0.7450032552083333
WideBlnrX3_new_stream0_16M_heldout0,0.7142903625965118,0.2177734375,0.445654296875,WideBlnrX3_new_stream0_16M_heldout0_RAVEN10_abstract_20240708-2054/tensorboard_logs,999999,977500,EDM,0.16,True,0.663427734375,EDMx2,0.4388671875,0.45244140625,0.65693359375,0.669873046875,0.212158203125,0.2234375,0.7107096354166667,0.7178548177083334,WideBlnrX3_new_stream0_16M_heldout0_RAVEN10_abstract_20240708-2054,0.0,0.0,0.34614800347222224,0.006933593749999971,0.751416015625,0.00177408854166663,0.7521972656250001,0.00149739583333328,0.7438639322916666
090-uncond-DiT_S_1-stream0_16M_heldout0,0.747509765625,0.134716796875,0.5853515625,090-RAVEN10_abstract-uncond-DiT_S_1-stream0_16M_heldout0_20240711-0204/tensorboard_logs,1000000,977500,DiT,0.16,True,0.7200683593749999,DiT-S/1,0.57861328125,0.59208984375,0.713916015625,0.726220703125,0.130078125,0.139404296875,0.7440755208333333,0.7509440104166667,090-RAVEN10_abstract-uncond-DiT_S_1-stream0_16M_heldout0_20240711-0204,0.0,0.0,0.3245225694444444,0.00849609374999997,0.7463758680555554,0.00192057291666662,0.7235460069444445,0.00167643229166662,0.7193305121527778
094-uncond-DiT_B_1-stream0_16M_heldout0,0.7582193970680237,0.143603515625,0.589892578125,094-RAVEN10_abstract-uncond-DiT_B_1-stream0_16M_heldout0_20240711-0205/tensorboard_logs,1000000,977500,DiT,0.16,True,0.7334960937499999,DiT-B/1,0.583154296875,0.596630859375,0.72744140625,0.73955078125,0.138818359375,0.1484375,0.754833984375,0.7616048177083333,094-RAVEN10_abstract-uncond-DiT_B_1-stream0_16M_heldout0_20240711-0205,0.0,0.0,0.32168511284722223,0.007617187499999981,0.7274956597222222,0.00177408854166662,0.724365234375,0.00201822916666663,0.7324652777777778
014-SiT_S_1-stream0_16M_heldout0-Linear-velocity-None,0.8436686217784881,0.126416015625,0.70888671875,014-SiT_S_1-stream0_16M_heldout0-Linear-velocity-None/tensorboard_logs,1000000,977500,SiT,0.16,True,0.8353027343749999,SiT-S/1,0.70263671875,0.715087890625,0.830224609375,0.840380859375,0.121875,0.131005859375,0.8407877604166667,0.846533203125,014-SiT_S_1-stream0_16M_heldout0-Linear-velocity-None,0.0,0.0,0.3525065104166666,0.01027018229166662,0.7586859809027777,0.0014160156249999603,0.7514485677083333,0.0014322916666666401,0.7475423177083333
017-SiT_B_1-stream0_16M_heldout0-Linear-velocity-None,0.780517578125,0.176171875,0.572119140625,017-SiT_B_1-stream0_16M_heldout0-Linear-velocity-None/tensorboard_logs,1000000,977500,SiT,0.16,True,0.748291015625,SiT-B/1,0.56533203125,0.57890625,0.742333984375,0.75419921875,0.170947265625,0.181396484375,0.77724609375,0.7837890625,017-SiT_B_1-stream0_16M_heldout0-Linear-velocity-None,0.0,0.0,0.3333062065972222,0.010172526041666631,0.7348307291666667,0.0016927083333332902,0.7446723090277778,0.0023600260416666496,0.7394368489583334
